event_id,image_id,hls_tile,fire_name,fire_year,incid_type,split,burned_pixels,unburned_pixels,missing_pixels,burned_fraction,acquisition_date,chip_bounds
OR4275611811920200817,subsetted_512x512_HLS.S30.T11TMH.2020247.v1.4,11TMH,WILDCAT,2020.0,Wildfire,training,18394,243750,0,0.07016754150390625,2020-09-03,"POLYGON ((-118.01532132562069 42.70674606691624, -118.01758343444016 42.84504788522365, -118.20552050457692 42.843223214325334, -118.2028408344357 42.70493015119999, -118.01532132562069 42.70674606691624))"
OR4393211800020180714,subsetted_512x512_HLS.S30.T11TMJ.2018217.v1.4,11TMJ,CURREY CANYON,2018.0,Wildfire,training,14441,247703,0,0.055088043212890625,2018-08-05,"POLYGON ((-117.96393016549075 43.708330474949186, -117.96615430200173 43.84661013970894, -118.15721001994271 43.84483505350132, -118.15454628214111 43.706563886523256, -117.96393016549075 43.708330474949186))"
OR4380511789220200816,subsetted_512x512_HLS.S30.T11TMJ.2020247.v1.4,11TMJ,INDIAN CREEK,2020.0,Wildfire,training,144213,117931,0,0.5501289367675781,2020-09-03,"POLYGON ((-117.83373092854934 43.85170467980357, -117.83566432571979 43.98998581192062, -118.02718728271947 43.98842447217653, -118.02481094867154 43.850150813167005, -117.83373092854934 43.85170467980357))"
ID4458311709720180915,subsetted_512x512_HLS.S30.T11TMK.2018292.v1.4,11TMK,MOUNTAIN MAN,2018.0,Wildfire,training,8356,253750,38,0.031880231661999346,2018-10-19,"POLYGON ((-116.97835567070689 44.522962221957336, -116.9783042865584 44.66124173000788, -117.17205167248176 44.66111419705463, -117.17164418753799 44.52283529905225, -116.97835567070689 44.522962221957336))"
WA4618211737120180910,subsetted_512x512_HLS.S30.T11TMM.2018285.v1.4,11TMM,DARK CANYON RX,2018.0,Prescribed Fire,training,4904,256773,467,0.01874066119681898,2018-10-12,"POLYGON ((-117.25531580716451 46.111340613398646, -117.25595647747721 46.24958014281379, -117.45521613581451 46.248960413311536, -117.45407674248625 46.110723849700975, -117.25531580716451 46.111340613398646))"
WA4643911718420200817,subsetted_512x512_HLS.S30.T11TMM.2020245.v1.4,11TMM,CHIEF TIMOTHY,2020.0,Wildfire,training,6357,255787,0,0.024250030517578125,2020-09-01,"POLYGON ((-117.08372758944402 46.36890408240215, -117.08393958843001 46.50713858633788, -117.28414170316005 46.506816468420865, -117.28342408164154 46.368583506619636, -117.08372758944402 46.36890408240215))"
WA4649011720020210722,subsetted_512x512_HLS.S30.T11TMM.2021224.v1.4,11TMM,STEPTOE CANYON,2021.0,Wildfire,training,12391,249753,0,0.047267913818359375,2021-08-12,"POLYGON ((-117.09979968983258 46.41316984112889, -117.10005277457742 46.55140320792495, -117.30041734681797 46.551052491813934, -117.29965744971702 46.41282080418486, -117.09979968983258 46.41316984112889))"
WA4774811807520180802,subsetted_512x512_HLS.S30.T11TMN.2018245.v1.4,11TMN,ANGEL SPRINGS,2018.0,Wildfire,training,21185,240959,0,0.08081436157226562,2018-09-02,"POLYGON ((-117.92646939447621 47.70744092476815, -117.92892760018911 47.84562498683712, -118.134189456876 47.84378052864958, -118.13118832721801 47.70560532419835, -117.92646939447621 47.70744092476815))"
NV4056511665220180623,subsetted_512x512_HLS.S30.T11TNE.2018199.v1.4,11TNE,POWER,2018.0,Wildfire,training,5021,257123,0,0.019153594970703125,2018-07-18,"POLYGON ((-116.54321204418468 40.49211772093171, -116.54227047352315 40.63049041112714, -116.72389337131425 40.63106745025012, -116.72446135065796 40.49269196434971, -116.54321204418468 40.49211772093171))"
NV4013411644020190722,subsetted_512x512_HLS.S30.T11TNE.2019224.v1.4,11TNE,HORSE,2019.0,Wildfire,training,7015,255129,0,0.026760101318359375,2019-08-12,"POLYGON ((-116.36858012359772 40.04830874036601, -116.36729886009189 40.186688058396186, -116.54772860445495 40.18753354081412, -116.54864452156853 40.04915011574015, -116.36858012359772 40.04830874036601))"
NV4067711610520180627,subsetted_512x512_HLS.S30.T11TNF.2018199.v1.4,11TNF,EMIGRANT,2018.0,Wildfire,training,7057,255087,0,0.026920318603515625,2018-07-18,"POLYGON ((-115.98230154025902 40.596914558180345, -115.9801960870783 40.73526722465145, -116.16208460489032 40.73673105299008, -116.16381465544883 40.59837129937225, -115.98230154025902 40.596914558180345))"
NV4061211588320180724,subsetted_512x512_HLS.S30.T11TNF.2018219.v1.4,11TNF,DIXIE,2018.0,Wildfire,training,11102,251042,0,0.04235076904296875,2018-08-07,"POLYGON ((-115.81708070810417 40.5566936167576, -115.8146369564286 40.69503955459614, -115.99640707923021 40.69676296855971, -115.99847625919845 40.55840868534581, -115.81708070810417 40.5566936167576))"
NV4064611615820180823,subsetted_512x512_HLS.S30.T11TNF.2018244.v1.4,11TNF,COUNTY LINE,2018.0,Wildfire,training,58482,203662,0,0.22309112548828125,2018-09-01,"POLYGON ((-116.00768815561938 40.558488181368936, -116.00563800005156 40.69684285141393, -116.18742320606376 40.69826556941375, -116.18909867197199 40.55990400973283, -116.00768815561938 40.558488181368936))"
NV4130311596620180903,subsetted_512x512_HLS.S30.T11TNF.2018289.v1.4,11TNF,GANCE,2018.0,Wildfire,training,23981,238094,69,0.0915043403605838,2018-10-16,"POLYGON ((-115.86009130430735 41.212739955844505, -115.85768132227943 41.351072216727424, -116.04126685411427 41.35274815227617, -116.04328967850994 41.21440780339426, -115.86009130430735 41.212739955844505))"
NV4089711609720191014,subsetted_512x512_HLS.S30.T11TNF.2019314.v1.4,11TNF,HUNTER,2019.0,Wildfire,training,6978,255166,0,0.02661895751953125,2019-11-10,"POLYGON ((-115.98655001511828 40.8315325723911, -115.98443593035493 40.96987977850073, -116.16696744090439 40.971343272784715, -116.1687016709802 40.832988990114856, -115.98655001511828 40.8315325723911))"
NV4194911609820180721,subsetted_512x512_HLS.S30.T11TNG.2018219.v1.4,11TNG,OWYHEE,2018.0,Wildfire,training,24040,238104,0,0.091705322265625,2018-08-07,"POLYGON ((-115.98789511320119 41.87839609526063, -115.98570467238315 42.016718105003015, -116.17119912539034 42.018207428415565, -116.17298910200272 41.879878251822575, -115.98789511320119 41.87839609526063))"
NV4181211632420180817,subsetted_512x512_HLS.S30.T11TNG.2018289.v1.4,11TNG,SOUTH SUGARLOAF,2018.0,Wildfire,training,237521,24339,284,0.9070533873061941,2018-10-16,"POLYGON ((-115.91577324135167 41.652926758387885, -115.91344522627962 41.791251017471964, -116.09828444174306 41.79285067332112, -116.1002165703813 41.65451870951465, -115.91577324135167 41.652926758387885))"
ID4302611590820180704,subsetted_512x512_HLS.S30.T11TNH.2018217.v1.4,11TNH,FIVE CENT,2018.0,Wildfire,training,10985,251159,0,0.041904449462890625,2018-08-05,"POLYGON ((-115.80486950334058 42.93896646843777, -115.80218512038891 43.07725424863663, -115.99083635341987 43.07907357380844, -115.99309814699437 42.940777069725826, -115.80486950334058 42.93896646843777))"
ID4274811621820200722,subsetted_512x512_HLS.S30.T11TNH.2020217.v1.4,11TNH,ANTELOPE,2020.0,Wildfire,training,8543,253601,0,0.032588958740234375,2020-08-04,"POLYGON ((-116.14365644152122 42.66265731720167, -116.1417514433621 42.80096649888468, -116.32957837289739 42.802220240774716, -116.33106655039843 42.663905042005524, -116.14365644152122 42.66265731720167))"
ID4345211594520190815,subsetted_512x512_HLS.S30.T11TNJ.2019244.v1.4,11TNJ,MAYFIELD,2019.0,Wildfire,training,5455,256689,0,0.020809173583984375,2019-09-01,"POLYGON ((-115.84916218118991 43.362462680022354, -115.84653872050494 43.500742382878784, -116.03650609639425 43.50250112066152, -116.03869766899034 43.36421299278231, -115.84916218118991 43.362462680022354))"
ID4467611644820180726,subsetted_512x512_HLS.S30.T11TNK.2018222.v1.4,11TNK,MESA,2018.0,Wildfire,training,148556,113583,5,0.5667069760699476,2018-08-10,"POLYGON ((-116.25876077269568 44.586188069676304, -116.25699721634896 44.724454431598645, -116.45094533782435 44.72555156310738, -116.45224861414968 44.587279953648, -116.25876077269568 44.586188069676304))"
NV4006311484620180813,subsetted_512x512_HLS.S30.T11TPE.2018244.v1.4,11TPE,GOSHUTE CAVE,2018.0,Wildfire,training,107742,154402,0,0.41100311279296875,2018-09-01,"POLYGON ((-114.7544831637068 40.04475131718093, -114.74992826117472 40.183032433332095, -114.93023127802108 40.18639783195061, -114.93442184758024 40.04810037854564, -114.7544831637068 40.04475131718093))"
NV4031211561920190804,subsetted_512x512_HLS.S30.T11TPE.2019269.v1.4,11TPE,CORTA,2019.0,Wildfire,training,75333,186809,2,0.2873747816069153,2019-09-26,"POLYGON ((-115.48178003666952 40.24656875301934, -115.47867791537408 40.38490296719541, -115.65958890204114 40.387141896118905, -115.66232241507122 40.24879682217088, -115.48178003666952 40.24656875301934))"
NV4127811541520180716,subsetted_512x512_HLS.S30.T11TPF.2018219.v1.4,11TPF,STAG,2018.0,Wildfire,training,18584,243560,0,0.070892333984375,2018-08-07,"POLYGON ((-115.32343018556254 41.18023478673888, -115.31988992493733 41.31853584648978, -115.50334556840222 41.3210680594474, -115.50649963081258 41.182754780090285, -115.32343018556254 41.18023478673888))"
NV4067411551020180930,subsetted_512x512_HLS.S30.T11TPF.2018289.v1.4,11TPF,RANGE TWO,2018.0,Wildfire,training,41971,218097,2076,0.1613847147669071,2018-10-16,"POLYGON ((-115.36750058517195 40.597697735151876, -115.3641233955353 40.73601589921517, -115.54597295538791 40.73845052591192, -115.54897506678866 40.6001205773792, -115.36750058517195 40.597697735151876))"
NV4099311562120210622,subsetted_512x512_HLS.S30.T11TPF.2021183.v1.4,11TPF,HUFF,2021.0,Wildfire,training,6980,255164,0,0.0266265869140625,2021-07-02,"POLYGON ((-115.51929750391096 40.947548362693134, -115.51619624937565 41.0858681130531, -115.6990191152897 41.08807775313277, -115.70173853744777 40.94974732651284, -115.51929750391096 40.947548362693134))"
NV4160011549220180725,subsetted_512x512_HLS.S30.T11TPG.2018219.v1.4,11TPG,WILLOW,2018.0,Wildfire,training,4785,257359,0,0.018253326416015625,2018-08-07,"POLYGON ((-115.39591998223938 41.52093019715908, -115.39249193170754 41.659228072671404, -115.57691749606487 41.66165994690363, -115.57995259797805 41.52335035398116, -115.39591998223938 41.52093019715908))"
ID4229111562520190723,subsetted_512x512_HLS.S30.T11TPG.2019214.v1.4,11TPG,LOOKOUT POINT,2019.0,Wildfire,training,47467,214677,0,0.18107223510742188,2019-08-02,"POLYGON ((-115.55098350675455 42.204695588891944, -115.5478115701472 42.34298695613601, -115.73423476800112 42.3451968360655, -115.7369997941144 42.20689484915504, -115.55098350675455 42.204695588891944))"
ID4229611529420200814,subsetted_512x512_HLS.S30.T11TPG.2020249.v1.4,11TPG,JUNIPER BUTTE,2020.0,Wildfire,training,25207,236937,0,0.09615707397460938,2020-09-05,"POLYGON ((-115.17474970182595 42.183654513061825, -115.17075737522073 42.321920328305076, -115.35708607026407 42.32474214755005, -115.36067220372678 42.186462773346264, -115.17474970182595 42.183654513061825))"
ID4284111556820200530,subsetted_512x512_HLS.S30.T11TPH.2020174.v1.4,11TPH,BROWNS,2020.0,Wildfire,training,10766,251378,0,0.04106903076171875,2020-06-22,"POLYGON ((-115.47010639325929 42.76721665930966, -115.46669083978067 42.90548930675037, -115.6547937702764 42.907854577119814, -115.65779063977648 42.769570584066514, -115.47010639325929 42.76721665930966))"
ID4298311481320200606,subsetted_512x512_HLS.S30.T11TPH.2020184.v1.4,11TPH,TEA KETTLE,2020.0,Wildfire,training,5032,257112,0,0.019195556640625,2020-07-02,"POLYGON ((-114.70858107534518 42.91524273979189, -114.70343958971209 43.053450249636754, -114.89191607487061 43.057079019909445, -114.89663639713514 42.91885411822247, -114.70858107534518 42.91524273979189))"
ID4295011487620200703,subsetted_512x512_HLS.S30.T11TPH.2020219.v1.4,11TPH,BLACK CANYON,2020.0,Wildfire,training,4580,257564,0,0.0174713134765625,2020-08-06,"POLYGON ((-114.7744083856997 42.873319278571834, -114.76942184465086 43.01153409291245, -114.95777815537022 43.01505155890437, -114.96234436283643 42.87681988354277, -114.7744083856997 42.873319278571834))"
ID4253711500720210703,subsetted_512x512_HLS.S30.T11TPH.2021238.v1.4,11TPH,CASTLEFORD BUTTE,2021.0,Wildfire,training,25007,237137,0,0.09539413452148438,2021-08-26,"POLYGON ((-114.91394053670518 42.45856048093861, -114.90933383430723 42.59679806506467, -115.09645215011994 42.60006091934827, -115.10064717928128 42.46180767403544, -114.91394053670518 42.45856048093861))"
ID4261911561220210806,subsetted_512x512_HLS.S30.T11TPH.2021263.v1.4,11TPH,BRUNEAU,2021.0,Wildfire,training,10370,251754,20,0.03956142894202744,2021-09-20,"POLYGON ((-115.49924874246537 42.546880633192046, -115.49592397210331 42.685160487603454, -115.68336303221635 42.68746875304853, -115.68627377877489 42.54917781904837, -115.49924874246537 42.546880633192046))"
ID4345611483420200806,subsetted_512x512_HLS.S30.T11TPJ.2020249.v1.4,11TPJ,PHILLIPS CREEK,2020.0,Wildfire,training,8985,253159,0,0.034275054931640625,2020-09-05,"POLYGON ((-114.73833719797233 43.40558277872389, -114.73317471578024 43.543781265187945, -114.9231757661022 43.54739214369147, -114.92790632907396 43.409176370778724, -114.73833719797233 43.40558277872389))"
ID4453211532920210810,subsetted_512x512_HLS.S30.T11TPK.2021268.v1.4,11TPK,BOUNDARY,2021.0,Wildfire,training,173536,88608,0,0.6619873046875,2021-09-25,"POLYGON ((-115.08144457020947 44.50819815074806, -115.07689307543568 44.646400193935875, -115.27049801975411 44.64949712418467, -115.27459188783934 44.51128027432544, -115.08144457020947 44.50819815074806))"
ID4532811445320190804,subsetted_512x512_HLS.S30.T11TPL.2019244.v1.4,11TPL,COVE CREEK,2019.0,Wildfire,training,23718,238409,17,0.09048285754615129,2019-09-01,"POLYGON ((-114.36768135548313 45.267158265523605, -114.36127005089818 45.40527320546591, -114.55735896293675 45.409637703086986, -114.56329502887426 45.27150190961664, -114.36768135548313 45.267158265523605))"
ID4558511544420210705,subsetted_512x512_HLS.S30.T11TPL.2021223.v1.4,11TPL,DIXIE,2021.0,Wildfire,training,158760,103268,116,0.6058894469293358,2021-08-11,"POLYGON ((-115.29279045831187 45.46971975922018, -115.28860200650723 45.607914640023814, -115.48550881254411 45.610695473780424, -115.4892158338543 45.47248729742055, -115.29279045831187 45.46971975922018))"
MT4743511435720190723,subsetted_512x512_HLS.S30.T11TPN.2019214.v1.4,11TPN,MOSS RANCH,2019.0,Wildfire,training,24397,237747,0,0.09306716918945312,2019-08-02,"POLYGON ((-114.26407320851486 47.38375143245812, -114.25689826198908 47.5218032971929, -114.46072249743959 47.52650069112531, -114.46736576215011 47.38842631045197, -114.26407320851486 47.38375143245812))"
MT4730311448320200727,subsetted_512x512_HLS.S30.T11TPN.2020217.v1.4,11TPN,MAGPIE ROCK,2020.0,Wildfire,training,16076,246068,0,0.0613250732421875,2020-08-04,"POLYGON ((-114.35387824088748 47.233327401385814, -114.34697509021746 47.37139311778775, -114.55023319374276 47.37592011031614, -114.556608806591 47.23783270224322, -114.35387824088748 47.233327401385814))"
UT4154311335720200603,subsetted_512x512_HLS.S30.T11TQG.2020186.v1.4,11TQG,MATLIN,2020.0,Wildfire,training,28058,234086,0,0.10703277587890625,2020-07-04,"POLYGON ((-113.28979511762822 41.48547187648829, -113.28188049608231 41.62353385333566, -113.46590381338447 41.62934630646939, -113.47342874621381 41.49125636568834, -113.28979511762822 41.48547187648829))"
UT4177211363120200720,subsetted_512x512_HLS.S30.T11TQG.2020216.v1.4,11TQG,DENNIS HILL,2020.0,Wildfire,training,13323,248821,0,0.050823211669921875,2020-08-03,"POLYGON ((-113.52034938632288 41.67477487369663, -113.51287643099128 41.81286734502842, -113.69748603001533 41.81832950781292, -113.70456516197015 41.68021077277093, -113.52034938632288 41.67477487369663))"
ID4291611449620170710,subsetted_512x512_HLS.S30.T11TQH.2019221.v1.4,11TQH,ANTELOPE,2017.0,Wildfire,training,22686,205756,33702,0.0993074828621707,2019-08-09,"POLYGON ((-114.282813728845 42.818669142211675, -114.27673812724915 42.95683389281532, -114.46486126403116 42.9611578571182, -114.47051829576895 42.82297238384185, -114.282813728845 42.818669142211675))"
ID4254811347120200723,subsetted_512x512_HLS.S30.T11TQH.2020216.v1.4,11TQH,INTERCHANGE,2020.0,Wildfire,training,9610,252534,0,0.03665924072265625,2020-08-03,"POLYGON ((-113.36028426421687 42.48725541862315, -113.35224215034944 42.62530418371852, -113.53920261673373 42.63111184496309, -113.54683459872835 42.49303524328919, -113.36028426421687 42.48725541862315))"
ID4262311348620200808,subsetted_512x512_HLS.S30.T11TQH.2020251.v1.4,11TQH,LAKE WALCOTT,2020.0,Wildfire,training,5975,256169,0,0.022792816162109375,2020-09-07,"POLYGON ((-113.35676061681417 42.55413497084507, -113.34869185727713 42.69218157700473, -113.53585212456954 42.69800216925822, -113.54350935812823 42.559927670517865, -113.35676061681417 42.55413497084507))"
ID4346711414520180729,subsetted_512x512_HLS.S30.T11TQJ.2018219.v1.4,11TQJ,SHARPS,2018.0,Wildfire,training,212887,49255,2,0.8121056526615346,2018-08-07,"POLYGON ((-113.9679757397879 43.467423345781754, -113.9610413021709 43.60553410353282, -114.15112396911029 43.61043323842149, -114.15762614086293 43.472299043945554, -113.9679757397879 43.467423345781754))"
MT4485811343720200811,subsetted_512x512_HLS.S30.T11TQK.2020249.v1.4,11TQK,BEAR CREEK,2020.0,Wildfire,training,67436,194708,0,0.2572479248046875,2020-09-05,"POLYGON ((-113.30522105840849 44.82532257328922, -113.29636271821953 44.96330616694213, -113.4907485060738 44.969452710414195, -113.49914429952112 44.83143977746505, -113.30522105840849 44.82532257328922))"
MT4568311385420210708,subsetted_512x512_HLS.S30.T11TQL.2021223.v1.4,11TQL,TRAIL CREEK,2021.0,Wildfire,training,235395,26738,11,0.897998344351913,2021-08-11,"POLYGON ((-113.68779965011214 45.55432971731489, -113.67965285321061 45.69235227350218, -113.87662661572736 45.6979128642635, -113.8842920881716 45.559863752273735, -113.68779965011214 45.55432971731489))"
WA4784011934020180811,subsetted_512x512_HLS.S30.T11ULP.2018245.v1.4,11ULP,GRASS VALLEY,2018.0,Wildfire,training,205614,56516,14,0.7843970548964254,2018-09-02,"POLYGON ((-119.10967377069753 47.86130853065163, -119.11530063013883 47.99941296256166, -119.32104644059099 47.99543812496641, -119.31487342199344 47.857352779961495, -119.10967377069753 47.86130853065163))"
WA4793911861820190802,subsetted_512x512_HLS.S30.T11ULP.2019245.v1.4,11ULP,WILLIAMS FLATS,2019.0,Wildfire,training,175714,86430,0,0.6702957153320312,2019-09-02,"POLYGON ((-118.38520904692267 47.904459284259914, -118.38890971156809 48.042616172319484, -118.59491475176269 48.03994056684172, -118.59066572774624 47.90179653407337, -118.38520904692267 47.904459284259914))"
WA4817811826620200907,subsetted_512x512_HLS.S30.T11ULP.2020280.v1.4,11ULP,KEWA FIELD,2020.0,Wildfire,training,53100,209041,3,0.20256274295131246,2020-10-06,"POLYGON ((-118.21159073527885 48.10211585907558, -118.21485017610287 48.24027749805142, -118.42166356177172 48.23790602615418, -118.41784966171156 48.09975579023221, -118.21159073527885 48.10211585907558))"
WA4828511853120210713,subsetted_512x512_HLS.S30.T11ULP.2021249.v1.4,11ULP,SUMMIT TRAIL,2021.0,Wildfire,training,191710,69393,1041,0.7342313186750057,2021-09-06,"POLYGON ((-118.36362623488864 48.31931251102848, -118.36732270404991 48.45746063308902, -118.57500260610664 48.454805317649075, -118.57074521395896 48.316669973416545, -118.36362623488864 48.31931251102848))"
MT4831111365120180811,subsetted_512x512_HLS.S30.T11UQP.2018249.v1.4,11UQP,PAOLA RIDGE,2018.0,Wildfire,training,4974,256842,328,0.0189980749839582,2018-09-06,"POLYGON ((-113.54949767116791 48.239701413646436, -113.54017509163975 48.377639230936474, -113.74726001656815 48.38368723679998, -113.75602706769591 48.24572036436248, -113.54949767116791 48.239701413646436))"
AZ3146411144720180705,subsetted_512x512_HLS.S30.T12RVV.2018215.v1.4,12RVV,CUMERO,2018.0,Wildfire,training,19461,242683,0,0.07423782348632812,2018-08-03,"POLYGON ((-111.37384427562178 31.399244204160468, -111.37439542124149 31.537827870488446, -111.53619991220191 31.537251854886968, -111.53541059856897 31.39867129258586, -111.37384427562178 31.399244204160468))"
AZ3134011029420190227,subsetted_512x512_HLS.S30.T12RWV.2019075.v1.4,12RWV,BORDER ONE RX,2019.0,Prescribed Fire,training,5333,255628,1183,0.020436003847318182,2019-03-16,"POLYGON ((-110.21263119715759 31.27692302923334, -110.21147599002474 31.415499156105433, -110.37306415430666 31.41639143954568, -110.3739826733614 31.277810493892936, -110.21263119715759 31.27692302923334))"
AZ3156211037620190714,subsetted_512x512_HLS.S30.T12RWV.2019225.v1.4,12RWV,BUFFALO CORRAL,2019.0,Wildfire,training,5143,256999,2,0.0196191377192514,2019-08-13,"POLYGON ((-110.29578495493239 31.49448390160028, -110.2947428965436 31.633057947231276, -110.45670868755532 31.63384987601465, -110.45751146496218 31.495271570350248, -110.29578495493239 31.49448390160028))"
AZ3154810940620180724,subsetted_512x512_HLS.S30.T12RXV.2018217.v1.4,12RXV,BRUNO,2018.0,Wildfire,training,18711,243419,14,0.07138061267310113,2018-08-05,"POLYGON ((-109.32172263925706 31.474592548121755, -109.319241441199 31.61311779870569, -109.48112006346284 31.615145938078058, -109.48336252568507 31.47660977730971, -109.32172263925706 31.474592548121755))"
NM3134910867820180516,subsetted_512x512_HLS.S30.T12RYV.2018152.v1.4,12RYV,SAN LUIS,2018.0,Wildfire,training,154958,107186,0,0.5911178588867188,2018-06-01,"POLYGON ((-108.64969190576045 31.252696493767154, -108.6462477308549 31.391169122244523, -108.80768069599128 31.394032321142003, -108.81088912817485 31.255544234325555, -108.64969190576045 31.252696493767154))"
AZ3344911322120200711,subsetted_512x512_HLS.S30.T12STC.2020218.v1.4,12STC,BUREN,2020.0,Wildfire,training,7842,254302,0,0.02991485595703125,2020-08-05,"POLYGON ((-113.10782745370302 33.38162369545038, -113.11118085527158 33.52007245357675, -113.27645971341583 33.517143882339504, -113.27284431416888 33.378710383125615, -113.10782745370302 33.38162369545038))"
AZ3479711322320200824,subsetted_512x512_HLS.S30.T12STD.2020248.v1.4,12STD,PILOT KNOB,2020.0,Wildfire,training,49790,212354,0,0.18993377685546875,2020-09-04,"POLYGON ((-113.16598577723701 34.73984581995283, -113.16961201250813 34.87825865176517, -113.33755559049324 34.87514423100238, -113.33364925778803 34.73674731556566, -113.16598577723701 34.73984581995283))"
AZ3574111380520200818,subsetted_512x512_HLS.S30.T12STE.2020246.v1.4,12STE,BLACK CANYON,2020.0,Wildfire,training,28642,233396,106,0.10930475732527344,2020-09-02,"POLYGON ((-113.7013006261266 35.70316852944226, -113.70598650520239 35.841504086420485, -113.87586525748215 35.83755579366562, -113.87088616125824 35.699240163230186, -113.7013006261266 35.70316852944226))"
AZ3610511362520180914,subsetted_512x512_HLS.S30.T12STF.2018291.v1.4,12STF,TWIN WEST FY18 RX,2018.0,Prescribed Fire,training,4933,257161,50,0.018821491525941075,2018-10-18,"POLYGON ((-113.54697181732652 36.02966333538652, -113.55144343733659 36.16800851336763, -113.72204599972387 36.16424900794005, -113.71727625404304 36.02592273370696, -113.54697181732652 36.02966333538652))"
AZ3652211386520200510,subsetted_512x512_HLS.S30.T12STF.2020156.v1.4,12STF,BASIN,2020.0,Wildfire,training,161189,100955,0,0.6148872375488281,2020-06-04,"POLYGON ((-113.77321564783165 36.49833049706973, -113.7781682776399 36.636639315253305, -113.94976505817876 36.63251088222605, -113.94450757086216 36.49422271056494, -113.77321564783165 36.49833049706973))"
AZ3697611367020210624,subsetted_512x512_HLS.S30.T12STF.2021190.v1.4,12STF,MM 25 I15,2021.0,Wildfire,training,5182,256962,0,0.01976776123046875,2021-07-09,"POLYGON ((-113.58166198203851 36.87952514875267, -113.58633714586318 37.01784681327683, -113.75881546378321 37.013959918134915, -113.75382945301165 36.87565761688002, -113.58166198203851 36.87952514875267))"
AZ3697411369720210713,subsetted_512x512_HLS.S30.T12STF.2021215.v1.4,12STF,LIME,2021.0,Wildfire,training,10599,251545,0,0.040431976318359375,2021-08-03,"POLYGON ((-113.60452985132004 36.87902583652128, -113.60924631288938 37.01734500106836, -113.78172021764377 37.01342486187508, -113.77669294037159 36.875125225947585, -113.60452985132004 36.87902583652128))"
UT3732811369420200927,subsetted_512x512_HLS.S30.T12STG.2020291.v1.4,12STG,VEYO ROAD,2020.0,Wildfire,training,11135,250968,41,0.042483298550569815,2020-10-17,"POLYGON ((-113.62203000601251 37.23172070977117, -113.6268392225097 37.37002969283084, -113.80011454080542 37.36605150159214, -113.79498906867877 37.22776226548093, -113.62203000601251 37.23172070977117))"
UT3869911350520200824,subsetted_512x512_HLS.S30.T12STH.2020246.v1.4,12STH,GRAY HILL,2020.0,Wildfire,training,27690,234454,0,0.10562896728515625,2020-09-02,"POLYGON ((-113.40058830962388 38.61727437311458, -113.40521655053986 38.7555742543233, -113.58182159127836 38.75180452496112, -113.57685440427481 38.613523127883404, -113.40058830962388 38.61727437311458))"
AZ3376811242920190530,subsetted_512x512_HLS.S30.T12SUC.2019158.v1.4,12SUC,WHITE WING,2019.0,Wildfire,training,8081,254063,0,0.030826568603515625,2019-06-07,"POLYGON ((-112.3547813232333 33.73005749512732, -112.35696556842422 33.86855371863811, -112.52298336385391 33.86661367213366, -112.52053212491809 33.72812750862973, -112.3547813232333 33.73005749512732))"
AZ3427511241920201015,subsetted_512x512_HLS.S30.T12SUC.2020318.v1.4,12SUC,HORSE,2020.0,Wildfire,training,41226,219706,1212,0.15799518648536784,2020-11-13,"POLYGON ((-112.3360788820402 34.17124454256081, -112.33826902453647 34.30973188230353, -112.50515153849662 34.30779465841136, -112.50268852144238 34.16931730065038, -112.3360788820402 34.17124454256081))"
AZ3477911297320180708,subsetted_512x512_HLS.S30.T12SUD.2018218.v1.4,12SUD,STUBBS,2018.0,Wildfire,training,27610,234534,0,0.10532379150390625,2018-08-06,"POLYGON ((-112.8432668366135 34.71134885510985, -112.84634971576824 34.84978975571722, -113.01427059896574 34.84712378778172, -113.01090778144017 34.70869651963191, -112.8432668366135 34.71134885510985))"
AZ3453211255020190601,subsetted_512x512_HLS.S30.T12SUD.2019183.v1.4,12SUD,UNNAMED,2019.0,Prescribed Fire,training,6387,255756,1,0.02436456437898399,2019-07-02,"POLYGON ((-112.46513821479466 34.462475298769746, -112.46756618975576 34.6009483740094, -112.63501897456997 34.59881901197861, -112.63231424662993 34.46035686396984, -112.46513821479466 34.462475298769746))"
AZ3602011207720190614,subsetted_512x512_HLS.S30.T12SUE.2019183.v1.4,12SUE,GCP-LONG JIM RX-2019,2019.0,Prescribed Fire,training,7908,254171,65,0.03017410780718791,2019-07-02,"POLYGON ((-112.00019764355365 35.95329069855147, -112.00194923177285 36.09175388224493, -112.1725395978896 36.090205988685035, -112.17048994091742 35.95175060179356, -112.00019764355365 35.95329069855147))"
AZ3636911230720180726,subsetted_512x512_HLS.S30.T12SUF.2018253.v1.4,12SUF,STINA,2018.0,Wildfire,training,11171,250957,16,0.04261658426417628,2018-09-10,"POLYGON ((-112.21473669619094 36.29830334074575, -112.21689097413588 36.43674845895231, -112.38821941676382 36.434878910393145, -112.38576205602666 36.29644317163708, -112.21473669619094 36.29830334074575))"
AZ3661211224420190612,subsetted_512x512_HLS.S30.T12SUF.2019183.v1.4,12SUF,MOQUITCH RX 2019,2019.0,Prescribed Fire,training,16576,245568,0,0.063232421875,2019-07-02,"POLYGON ((-112.17457889879505 36.56049246146234, -112.17668198742307 36.69893351522327, -112.34859318217248 36.69711011568875, -112.34618304789335 36.55867818376916, -112.17457889879505 36.56049246146234))"
